feature_id	Taxon	Confidence
55f5bf10588af7856a27573866f19698	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__	1.0
657c30450eb20dce4f013ebf14ed95ba	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas; s__	1.0
00a77eda4c18debdf6f182d1bc810b79	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__	1.0
14c59fa33655caeccea2f6ac9cd77310	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae	0.6666666666666666
a9cd39a7b97966faedc2e39c3a7cf0d0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__	1.0
192d4518512d29881d30eb3c864dff82	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.7
584660402abc720451d387443db9f9a0	k__Bacteria; p__Proteobacteria	0.6
e2b82dabf67b3e23eb57483a33c96e18	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8
34d1d8ba87e0a9547b6caedad9b3813a	k__Bacteria; p__Cyanobacteria; c__Chloroplast	0.9
179823343f4cf106a45a6c2f8bc53943	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__	1.0
f0217a357bc1b2b8a2dde8284286ae01	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__A1-B1; g__; s__	0.8
13db7f0912b64fd170db9d1ddc2cf5d3	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__	1.0
977f1085437a2a9702fce2f6d0484cc1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__	0.7
10b4eeabee0a8d0f232988073cc66b1b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__	0.8
cbca0f8cf64c20ce60ccdcc015ab8bd3	k__Bacteria; p__Chlorobi; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__; s__	1.0
40c685d6528504f23c28d401912779fe	k__Bacteria; p__Chlorobi; c__OPB56; o__; f__; g__; s__	1.0
22aa72a73e49d156a2b220585bf2f55c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__	0.6
b894572a50760ca5dfc2a61828b21237	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
252478832ab3925de2d2678db57013ea	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales	1.0
b1107628da9fcb0dc3dda4c04f9c99a7	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Microthrixaceae; g__; s__	1.0
5e329eef5b74840add60808e30e03495	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__; s__	0.9
dbf3570d3e915828ac920d7bdafb8794	k__Bacteria; p__Proteobacteria; c__TA18; o__CV90; f__; g__; s__	0.7
be41f039114fdeea45f2bf0e447fa394	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.8
c4e818020af7a3e526bbacc324cebbb4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales	0.8
