"(Intercept) Estimate"	"(Intercept) Std. Error"	"(Intercept) t value"	"(Intercept) Pr(>|t|)"	"model.TISSUEleaf_like Estimate"	"model.TISSUEleaf_like Std. Error"	"model.TISSUEleaf_like t value"	"model.TISSUEleaf_like Pr(>|t|)"	"model.HOSTduckweed Estimate"	"model.HOSTduckweed Std. Error"	"model.HOSTduckweed t value"	"model.HOSTduckweed Pr(>|t|)"	"model.HOSTrice Estimate"	"model.HOSTrice Std. Error"	"model.HOSTrice t value"	"model.HOSTrice Pr(>|t|)"	"(Intercept) Pr(>|t|).BH"	"model.TISSUEleaf_like Pr(>|t|).BH"	"model.HOSTduckweed Pr(>|t|).BH"	"model.HOSTrice Pr(>|t|).BH"
"Syntrophomonas"	-0.843152651328764	0.510604861271451	-1.63796084009648	0.194212731194674	-0.419128999737711	0.692260098509392	-0.614974933936778	0.511831048614094	0.411794957811391	0.829252779393402	0.499703347228114	0.532285581159065	1.26051597886578	0.567849779385469	2.22800042130372	0.0783886581801169	0.966723156186466	1	1	0.889655220025886
"Syntrophus"	-1.05453770830141	0.479017022708253	-2.19767861750085	0.081663267783191	-0.0570136101174682	0.649434418822348	-0.0922871523125921	0.526353530408579	0.495837225436192	0.777952243675164	0.644957242828656	0.486691459187893	0.286603930028091	0.532720565937108	0.542683373977052	0.518655193382023	0.920250194729856	0.993038284545384	0.996040657408028	1
"T78"	-1.03446601551859	0.482532490652298	-2.13736131969793	0.104301574267687	-0.210698502155558	0.654200566522532	-0.324454728650263	0.548724151950815	0.345678346575222	0.783661573500598	0.443101593956614	0.54178096550448	0.725802622868406	0.536630159926268	1.36158163070379	0.264645212418237	0.905172402117566	0.998772509749379	0.997822510237631	0.977654145663123
"Tatlockia"	-1.25740868751635	0.431141222928579	-2.90887258093217	0.0297499140977308	0.336111032456653	0.584526094625893	0.577175587407264	0.496207499985717	0.219486691459837	0.700199086499736	0.316101688181142	0.5239208916087	-0.349507339533418	0.479477315813921	-0.734744776868617	0.40206731235707	0.67368481019249	1	1	1
"Telmatospirillum"	-0.997752361903825	0.556248093530728	-1.79148381210224	0.132677487505866	-0.577545380813151	0.754141586244183	-0.769092502027874	0.460770958061207	1.19997466998966	0.903380113624525	1.33417309040009	0.26970872162341	1.33236088376627	0.618610164440033	2.16705450851671	0.0742832039159149	0.999586480292058	1	0.98664575254433	0.944108946249197
"Tepidibacter"	-0.192219439677744	0.473631208744096	-0.382359981830928	0.531337531581107	-0.338252946510546	0.642132521821023	-0.54310713413052	0.513265700752121	-0.340485592537573	0.769205360247632	-0.441178263352221	0.509918432895689	-0.522152479077449	0.526730937746452	-1.00245687357338	0.379734099713921	1	0.993396402768424	1	0.994570368113005
"Tepidimicrobium"	-1.08698471703335	0.430533039516169	-2.51757108658428	0.0671128345792816	0.848766969571149	0.583701540962346	1.46935912059288	0.256544866094302	-0.603773979404329	0.699211360327553	-0.872886819170929	0.40645330616965	-0.618441333423566	0.478800947759566	-1.30044954328695	0.308209926611805	0.789488492631248	0.956798568488349	0.997232005061774	0.972784280909351
"Tepidimonas"	-1.26552812182375	0.448278963303884	-2.81276745643249	0.0287982434066658	1.08006694865441	0.607760839808098	1.79722558577012	0.180903738921184	-0.242388957603532	0.728031800045307	-0.348717376069417	0.49288154455491	-0.372108781430726	0.498536402065175	-0.756192299710286	0.423230363749961	0.702212034023998	0.952953915649881	1	1
"Terracoccus"	5.6306103999289	0.495375178455179	11.415397504027	1.03848489764517e-19	-1.3772657870427	0.671612230605419	-2.05152210688641	0.094905211811957	-5.01253283668692	0.804518865240637	-6.25447936796827	1.25550871476509e-05	-6.35733299976501	0.550912666789644	-11.5758807338979	1.37544899738737e-20	5.49422498451874e-17	0.95550208487294	0.00587826564489697	7.35425068103147e-18
"Terriglobus"	-1.5149466754837	0.441916043321611	-3.42833824973353	0.00953319193061351	1.47108364471765	0.599134216859842	2.46196028512949	0.0647366411432321	-0.801104860177562	0.717698038108105	-1.11852481904301	0.342823909658203	-0.0108451088731385	0.491460122573469	-0.0185799452625018	0.535417775421141	0.449780868872812	0.848479866133211	0.98121894800806	1
"Thauera"	-0.28029357933964	0.534741810046543	-0.520174741216872	0.540514024201105	-2.48458645922221	0.724984124080073	-3.43499921516159	0.00514513481239133	2.31816404425807	0.868452625254605	2.68162561121677	0.0371748041625473	4.05567520481159	0.594692769095448	6.84226043532163	5.41436471949571e-08	1	0.47409544210024	0.797423371829879	2.56271976249593e-05
"Thermacetogenium"	-1.26859013003617	0.430543702769929	-2.95573592259135	0.0302741023508681	0.46527710924256	0.583715997826466	0.807185156772918	0.426237746223905	-0.0560068356230115	0.699228678088289	-0.0762516251614215	0.498272373687297	-0.387514735251336	0.478812806491737	-0.804451168111275	0.433665974369741	0.655943441010042	1	1	0.999216456828295
"Thermicanus"	-1.21466035657723	0.426270726962096	-2.83994097161602	0.0490158815543428	0.643980388155803	0.577922847627517	1.11175054278327	0.31638248376033	-0.277608996630397	0.692289110266504	-0.395976813889034	0.493689191386317	-0.494770468152632	0.474060778938071	-1.05437414741835	0.351474949737956	0.685312839941641	0.996029635043446	1	0.976911063950093
"Thermobifida"	-1.25185366499808	0.43337324337414	-2.89153002559196	0.037661815348787	0.742270303063393	0.587552189382751	1.26580340002843	0.312769466287365	-0.357010301236147	0.703824020961849	-0.497250017796516	0.482493554732635	-0.502414233025675	0.481959572474071	-1.03739502445934	0.359562086965146	0.655088397767665	0.981972686854927	0.992693330073506	0.987038417369653
"Thermomonas"	0.605907499151674	0.54118734160971	1.13336786995149	0.329330312567316	1.69982626510841	0.733722748901923	2.32677007437729	0.0573130877694807	-2.55270767813021	0.878920553331346	-2.91447153258388	0.0166172263617869	-1.24802573909674	0.601860921915326	-2.07971259366493	0.090618798771705	1	0.937032765353072	0.729505133422222	0.981673207547761
"Thermus"	-1.23888690346935	0.434044010440321	-2.84702302143103	0.0366550758040574	0.488287227269428	0.588461591761246	0.834149125878933	0.374632316976556	-0.151373305801041	0.704913386724194	-0.221175326868559	0.513178261163246	-0.459121383632344	0.482705540559063	-0.958406335094122	0.390165261196552	0.675228607549681	1	0.998956899711331	0.996221574278381
"Thiobacillus"	2.84390258691606	0.59341719317805	4.80582732225343	2.62597350480012e-05	-3.31006131508531	0.804534143258405	-4.12271844725393	0.00067694054701193	-0.377776586865777	0.963744950561919	-0.391425150113049	0.614780627565999	-0.940962898880405	0.659946365161136	-1.42665855163004	0.209773283497955	0.0122218884282743	0.13927622712893	1	1
"Thiomicrospira"	-1.22601255171332	0.457377343695454	-2.67060389997008	0.0531193232689879	0.422565074324048	0.620096103695834	0.683553039846644	0.442243357907982	0.0176456337659032	0.74280811300265	0.0243671163270773	0.520695829232207	-0.228196070894088	0.508654819828088	-0.449738312084039	0.511952823582993	0.787014135787577	0.994033166898468	0.999023737979118	0.994696151774619
"Thiomonas"	-1.20541518641504	0.43787379814123	-2.7495176763892	0.0389767916517991	0.493253258725145	0.593653883124277	0.838566643654951	0.394733931440357	0.0708211953314703	0.711133190600634	0.100629418452899	0.529315243055023	-0.50485982473081	0.486964693312993	-1.04088762539274	0.359567556009987	0.748131320166544	0.993894061287004	1	0.999652020655869
"Thiothrix"	-1.18405054000298	0.426483029525381	-2.77055633456702	0.0316033121356056	0.476471727036875	0.578210679970139	0.82715754158005	0.427820612985706	-0.171903158561616	0.692633902304399	-0.252284129327841	0.501279510976686	-0.357705990541181	0.474296883160472	-0.75230520156115	0.427356708011572	0.750868070247674	1	0.998680966594768	1
"Thiovirga"	-1.20609984454116	0.432528658665176	-2.78717595733388	0.030604598485892	0.37044012079711	0.586407131162249	0.640935750217889	0.425086811350296	-0.0932054291183986	0.702452364970173	-0.134436158816511	0.542720841703747	-0.321378772618271	0.481020299707526	-0.668097087487646	0.452315333132047	0.740312909083944	0.999995161338674	0.995623539911607	1
"Tindallia_Anoxynatronum"	-1.271230364235	0.431868723754992	-2.9460206782656	0.0218304887299765	0.488293215205326	0.585512414639582	0.828826839611719	0.389485271403729	-0.153634240389201	0.701380591275879	-0.204135734932705	0.50298491534901	-0.338758024257083	0.480286378192906	-0.704052844851976	0.460300770260042	0.694460269774359	1	1	1
"Tolumonas"	-1.0607008360811	0.605829097824144	-1.74674049000264	0.150129822587564	0.0565170656974693	0.821361766700137	0.0678671303397776	0.625576552925965	0.699441738664062	0.983902624736249	0.710338674351484	0.500549638571155	1.61744802096275	0.673749792918341	2.40668308971523	0.0485000230172247	0.987033659040449	1	1	0.888226111381146
"Treponema"	0.293082357211047	0.570889467040199	0.518213127662061	0.532967923594914	-4.45966396430108	0.773991845097459	-5.76569767011281	5.83168975676379e-07	4.24011378126472	0.927158578339162	4.57749738958956	9.22048724434343e-05	7.51627945318397	0.63489301121229	11.8578435243606	1.43406114260222e-22	1	0.0002913963817646	0.04360149520778	7.73897191652158e-20
"Trichococcus"	-0.840658822808199	0.441616338067328	-1.90254220152812	0.14300875842491	1.50056672215427	0.598727887025188	2.52451284166182	0.0746893405116834	-1.53934330219503	0.717211298881818	-2.15601015294199	0.102124185292325	-0.954409196507529	0.491126816771989	-1.94330387412864	0.151678404055461	0.939413243709235	0.795282705714568	0.899851622251939	0.905563101394651
"Truepera"	0.233796325661315	0.480824067579042	0.500195742994651	0.524333437281304	4.33774853321551	0.65188434665333	6.68088439884952	4.36732289024077e-07	-5.52548877269737	0.780886992431491	-7.0998416816554	8.3133114405723e-09	-2.27602339836287	0.534730202172576	-4.27256565019382	0.0017911192076763	1	0.000214811989676204	4.36721953221314e-06	0.165350519768437
"Tsukamurella"	-1.24508525736377	0.425615740814624	-2.92883746021533	0.0233671411280584	0.44598570518192	0.577034840463147	0.78256181671346	0.421935510765347	0.0501983806024718	0.691225373658312	0.0739799192470854	0.469259144359171	-0.46035754610485	0.473332361001712	-0.970405482600571	0.338237348720329	0.683914077694914	0.992727471126193	1	0.999894490795384
"Turicibacter"	-1.10008131725633	0.438159767154604	-2.5087646158065	0.0597785892638515	0.962234041275116	0.594041589846997	1.62982043840356	0.210812053203435	-0.630368314249315	0.711597621351586	-0.88992454811064	0.381841996448404	-0.672940806821762	0.4872827228765	-1.38186985079986	0.243924390490666	0.845382622564725	0.967054225397726	0.991253237080244	0.987896971035614
"Uliginosibacterium"	2.65980386124891	0.510203622879257	5.23407645635642	6.22419030844407e-05	-4.98227945267794	0.691716113620148	-7.21373274575311	1.56701890957833e-09	3.97096228111583	0.828601144289307	4.80514480175427	0.000319254789178974	4.89838832213402	0.567403557365724	8.65522801254896	1.76400288759837e-13	0.015931408992522	8.23043300377635e-07	0.0334469304292173	9.08777713090281e-11
"Ureibacillus"	-1.13251358745878	0.432608686051386	-2.61074923775173	0.055622230469127	0.690230603699251	0.586515629475648	1.17956830905299	0.312007037300731	-0.313728027480268	0.702582334223261	-0.453309540469596	0.51033545508268	-0.602048242434688	0.481109299121851	-1.25658214874039	0.303771708255902	0.782553464708373	0.995299759630064	0.993902046082279	0.975541130556384
"Varibaculum"	-1.23766514607096	0.430648625174575	-2.87363162648027	0.0337276742441665	0.626094216609513	0.5838582479296	1.08276528564947	0.319852550286738	-0.27963594536248	0.699399078337626	-0.403492192925965	0.468447944619391	-0.446419461714254	0.478929491954117	-0.935509081942315	0.406569394688357	0.710346181458289	0.995958842884104	1	0.994086223229299
"Variovorax"	-1.27599177601319	0.474832576608266	-2.68485711285634	0.0280787469470162	1.77931245564083	0.643761294085206	2.77963170037917	0.0396270535606242	-0.911995336680911	0.771156453384419	-1.1870865182676	0.314683637980435	-0.18695738739822	0.528066993331451	-0.351449145918275	0.574531625217497	0.832976786719784	0.738618966164141	0.99388090917218	1
"Veillonella"	-1.09567406348294	0.511434957211225	-2.13732548880257	0.0880146010702937	0.339651513466797	0.693385513366606	0.49177745153434	0.50198334914393	0.465309156937869	0.83060090475889	0.560785761466463	0.498078748158272	0.353523693084459	0.568772939018333	0.62690610239198	0.51623914697855	0.914532729913758	1	1	1
"Vermamoeba"	-1.17005982085469	0.438050422216799	-2.67064627646232	0.0635587558776202	0.344743880883528	0.593893343829072	0.578645893193238	0.453279539680602	0.278613458191146	0.711420038644361	0.401951763616128	0.506971997940445	-0.297866592560089	0.487161119062046	-0.610629695082662	0.465525092015267	0.741220050010574	1	1	1
"Verrucomicrobium"	-1.24360373701361	0.43466135327366	-2.8651865421023	0.0333413439918668	0.49436152346625	0.589298563445294	0.836581678426311	0.368658402687062	-0.13367505100225	0.705915988342811	-0.176071794516226	0.493477671154684	-0.302786207901965	0.483392094915094	-0.620217706044208	0.425799067886235	0.703475317326557	0.999022493306594	1	1
"Vibrio"	-1.19439988665842	0.438553517898333	-2.71831899837215	0.0398132205026862	0.432141927747347	0.594575423246004	0.725178209950322	0.440727027700498	0.347138056644298	0.712237096067539	0.500209978387882	0.422896335350408	-0.48003218113094	0.487720617792743	-0.992826432085206	0.350375655166182	0.752287341353476	1	1	1
"Virgibacillus"	-1.02151372243831	0.45793348069905	-2.22431338759036	0.0924399743085108	0.410385243500157	0.620850094670256	0.659969351785727	0.437286467974492	0.676962158685769	0.743711312699589	0.916462358524722	0.399180413476685	-0.698118211383985	0.509273306448081	-1.37228674694991	0.271277285324825	0.874826014146985	1	0.981315971408487	0.974585985899374
"Virgisporangium"	-0.628548907043314	0.546044169632281	-1.14404701041583	0.337251823899615	-0.77111283852371	0.74030746538303	-1.04394405029072	0.369939332639791	0.627732109984965	0.886808332007647	0.707881105227367	0.459445206927105	1.66986757621165	0.607262258507113	2.75660944253321	0.0227729677785082	0.997312548295061	1	0.994535474345063	0.802001340501206
"Vogesella"	0.394107484535071	0.655486763692156	0.610733988853687	0.530003643502416	-3.5189438573182	0.888685882220577	-3.96673153946878	0.000735248705298778	5.72433599143551	1.06454963882205	5.38752868261148	3.31052061265958e-06	5.16245252653199	0.728974677651582	7.09115959640078	1.17891131776557e-09	1	0.207913573255534	0.00166201703731881	5.80893274833482e-07
"WAL_1855D"	-1.14934645277003	0.431746401129063	-2.6505786290722	0.0489072936594088	0.747003785245043	0.585346573928891	1.28046808334915	0.275821460702999	-0.502306382886601	0.701181932028332	-0.721798702723493	0.430816936263394	-0.556351371691713	0.480150341736115	-1.17247559704378	0.334807962558446	0.777140211389705	0.995215432663205	1	0.988313603538613
"WCHB1-05"	-1.00371725412422	0.487376245449802	-2.05979054420912	0.120413944509085	-0.280123341956971	0.660767558785249	-0.427916495056376	0.509884798378601	0.385615625458969	0.791528120478878	0.493690579408899	0.523089818926003	0.531616234640137	0.542016957627941	0.990741187970928	0.381321692513151	0.941881800370929	1	1	0.993081919740679
"WCHB1-84"	-1.24994394261619	0.425045138644383	-2.93339931736938	0.0223515351741987	0.433669311395094	0.576261238124939	0.753252243307151	0.396696676748213	-0.0465081536868266	0.690298681667128	-0.063439744383036	0.478571938595945	-0.278027940745906	0.47269778749671	-0.598246229110729	0.43143395042316	0.727981699859139	1	1	1
"Wautersiella"	-1.15167220890642	0.438538134964647	-2.62314082751802	0.0605308309276545	0.720772239620295	0.594554567605965	1.21559876493038	0.28713592615655	-0.436347313746296	0.712212113264825	-0.617014536961531	0.44739473147749	-0.534237889666299	0.487703510248021	-1.09539473174709	0.365166331290718	0.765960814536989	0.994060042226935	1	0.981250443520863
"Weissella"	-1.32283586805893	0.43675773358726	-3.02355975307732	0.0184757343168644	0.625409986058638	0.592140762085534	1.07652915389175	0.326396844163356	0.0468551023009789	0.709320635132483	0.0537870587482843	0.494163435717261	-0.40114862446135	0.485723504560552	-0.826659728097229	0.377365208567241	0.672542790150274	0.993211690423545	1	1
"Williamsia"	-0.304256845248468	0.495389666518079	-0.600566767064035	0.505976139124693	1.74734969726593	0.671631873011145	2.60339515279147	0.0366372015481224	-0.46798976363369	0.804542394719768	-0.579798888688992	0.536713089116198	-1.28092197645784	0.550928779137851	-2.33173563451858	0.0606582122327016	1	0.836589772029537	1	0.900165526648281
"Winogradskyella"	-1.2194600269149	0.431258924275575	-2.82324340781468	0.0381659281103685	0.429381037820948	0.584685669969269	0.730171285829634	0.418533402653731	-0.136708395777228	0.700390240514393	-0.187217435201309	0.462822907063442	-0.338789533232079	0.479608212891084	-0.704639287886799	0.384061757221819	0.703001772304898	0.994201982494841	0.988614655147758	0.997545940172928
